state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
tamil nadu,viluppuram,MUTHAIYAN K DR,M,54,SC,DMK,Rising Sun,287834,1503,289337,1387007
tamil nadu,viluppuram,RANI K,F,55,SC,INC,Hand,21441,20,21461,1387007
tamil nadu,viluppuram,RAJENDRAN S,M,57,SC,ADMK,Two Leaves,481296,1408,482704,1387007
tamil nadu,viluppuram,VENKATESAN M,M,43,SC,CPI(ML)(L),Flag with Three Stars,3906,0,3906,1387007
tamil nadu,viluppuram,ARASAN K,M,65,SC,IND,HOCKEY & BALL,811,0,811,1387007
tamil nadu,viluppuram,ARUMUGAM R,M,44,SC,IND,Green Chilli,693,0,693,1387007
tamil nadu,viluppuram,UMASANKAR M,M,41,SC,IND,Cauliflower,1212,0,1212,1387007
tamil nadu,viluppuram,ELUMALAI D,M,44,SC,IND,Ceiling Fan,2337,0,2337,1387007
tamil nadu,viluppuram,KADRVEL M,M,44,SC,IND,Coconut,3430,0,3430,1387007
tamil nadu,viluppuram,SRINIVASAN K,M,60,SC,IND,Candles,2294,0,2294,1387007
tamil nadu,viluppuram,DESINGU K,M,45,SC,IND,Pot,1607,0,1607,1387007
tamil nadu,viluppuram,DEVI S,F,38,SC,IND,Sewing Machine,3443,0,3443,1387007
tamil nadu,viluppuram,MUTHAIYAN N,M,38,SC,IND,Shuttle,4780,0,4780,1387007
tamil nadu,viluppuram,MUTHIYAN,M,60,SC,IND,Cake,1774,0,1774,1387007
tamil nadu,viluppuram,RAMESH A,M,34,SC,IND,Ring,2663,0,2663,1387007
tamil nadu,viluppuram,RAJAMANICKAM K,M,41,SC,IND,Electric Pole,1197,0,1197,1387007
tamil nadu,viluppuram,VENKATESAN S,M,42,SC,IND,Hat,2798,0,2798,1387007
tamil nadu,viluppuram,None of the Above,,0,,NOTA,NOTA,11429,11,11440,1387007
tamil nadu,kallakurichi,ESWARAN. V. P,M,69,GEN,DMDK,Nagara,164019,164,164183,1412499
tamil nadu,kallakurichi,KAMARAJ. K,M,48,GEN,ADMK,Two Leaves,531365,2018,533383,1412499
tamil nadu,kallakurichi,SAKTHIVEL.S,M,50,GEN,BSP,Elephant,5929,0,5929,1412499
tamil nadu,kallakurichi,DEVADASS. R,M,61,GEN,INC,Hand,39640,37,39677,1412499
tamil nadu,kallakurichi,MANIMARAN. R,M,51,GEN,DMK,Rising Sun,308537,1339,309876,1412499
tamil nadu,kallakurichi,PERUMAL. A. K.,M,51,GEN,JMM(U),Bow & Arrow,3511,1,3512,1412499
tamil nadu,kallakurichi,MOHAMMED YASIN. K,M,35,GEN,AAAP,Broom,2905,5,2910,1412499
tamil nadu,kallakurichi,RAMACHANDIRAN. T,M,56,GEN,IND,Pot,1013,0,1013,1412499
tamil nadu,kallakurichi,KAMARAJ. R,M,35,GEN,IND,Shuttle,1334,0,1334,1412499
tamil nadu,kallakurichi,GOVINDASAMY.A,M,48,GEN,IND,Table Lamp,1015,0,1015,1412499
tamil nadu,kallakurichi,SEKAR. K,M,59,GEN,IND,Candles,962,0,962,1412499
tamil nadu,kallakurichi,NARAYANSAMY. P,M,43,GEN,IND,Dao,1684,0,1684,1412499
tamil nadu,kallakurichi,PANDIAN. R,M,48,GEN,IND,Mixee,1221,0,1221,1412499
tamil nadu,kallakurichi,BOJAN. G,M,42,GEN,IND,Gas Cylinder,2255,0,2255,1412499
tamil nadu,kallakurichi,MANNAN. M. P,M,53,GEN,IND,Hat,6186,0,6186,1412499
tamil nadu,kallakurichi,MADAIYAN. S,M,48,GEN,IND,Pressure Cooker,7314,0,7314,1412499
tamil nadu,kallakurichi,LAKSHMANAN. S,M,60,GEN,IND,Batsman,3261,0,3261,1412499
tamil nadu,kallakurichi,VARADAN. M,M,61,GEN,IND,Chappals,5054,0,5054,1412499
tamil nadu,kallakurichi,VENNILA.  K,F,44,GEN,IND,Sewing Machine,1097,0,1097,1412499
tamil nadu,kallakurichi,VELLIYAN. K,M,48,GEN,IND,Brief Case,946,0,946,1412499
tamil nadu,kallakurichi,VETRIVEL. K,M,28,GEN,IND,Ceiling Fan,2029,0,2029,1412499
tamil nadu,kallakurichi,SHAJAHAN. A,M,65,GEN,IND,Ring,1499,0,1499,1412499
tamil nadu,kallakurichi,None of the Above,,0,,NOTA,NOTA,10886,15,10901,1412499
tamil nadu,salem,UMARANI. S,F,54,GEN,DMK,Rising Sun,288552,384,288936,1498350
tamil nadu,salem,SUDHISH L K,M,47,GEN,DMDK,Nagara,201086,179,201265,1498350
tamil nadu,salem,PANNERSELVAM.V,M,55,GEN,ADMK,Two Leaves,556061,485,556546,1498350
tamil nadu,salem,RANGARAJAN MOHAN KUMARAMANGALAM,M,35,GEN,INC,Hand,46450,27,46477,1498350
tamil nadu,salem,VINAYAGAMOORTHI T,M,39,SC,BSP,Elephant,1617,2,1619,1498350
tamil nadu,salem,SHANMUGAM G,M,44,GEN,MMKA,BUCKET,1623,0,1623,1498350
tamil nadu,salem,SATHEESH KUMAR E,M,39,GEN,AAAP,Broom,5180,18,5198,1498350
tamil nadu,salem,MASS GANESH A,M,53,GEN,TTNC,Batsman,474,0,474,1498350
tamil nadu,salem,VENKATESAN R,M,29,SC,RPI(A),Sewing Machine,623,0,623,1498350
tamil nadu,salem,M AHAMED SHAHJAHAN,M,45,GEN,IND,Gas Cylinder,528,1,529,1498350
tamil nadu,salem,ABDUL WAHID I,M,31,GEN,IND,Candles,526,0,526,1498350
tamil nadu,salem,ARUMUGAM M,M,73,GEN,IND,Pot,730,1,731,1498350
tamil nadu,salem,UMARANI S,F,41,GEN,IND,Ring,1232,0,1232,1498350
tamil nadu,salem,KANDASAMY R,M,62,SC,IND,Auto- Rickshaw,2550,0,2550,1498350
tamil nadu,salem,KUPPAYEE R,F,35,GEN,IND,Pressure Cooker,1701,0,1701,1498350
tamil nadu,salem,GOVINDARAJU K,M,37,GEN,IND,Ceiling Fan,3260,1,3261,1498350
tamil nadu,salem,SAKTHIVEL S,M,45,GEN,IND,Dao,2581,0,2581,1498350
tamil nadu,salem,CHINNUSAMY N,M,47,GEN,IND,Cup & Saucer,5374,0,5374,1498350
tamil nadu,salem,SENTHIL KUMAR M,M,35,SC,IND,Television,2903,0,2903,1498350
tamil nadu,salem,THIAGARAJAN K,M,40,GEN,IND,Balloon,777,0,777,1498350
tamil nadu,salem,NANDAKUMAR G,M,38,GEN,IND,Table,357,0,357,1498350
tamil nadu,salem,PANNEERSELVAM N,M,39,GEN,IND,Bat,574,0,574,1498350
tamil nadu,salem,PRAKASAM R,M,34,GEN,IND,Gas Stove,484,0,484,1498350
tamil nadu,salem,RAJA A,M,47,SC,IND,Coconut,2203,0,2203,1498350
tamil nadu,salem,RAJAKANNU A,M,31,ST,IND,Whistle,1151,0,1151,1498350
tamil nadu,salem,None of the Above,,0,,NOTA,NOTA,20577,24,20601,1498350
tamil nadu,namakkal,GANDHISELVAN.S,M,50,GEN,DMK,Rising Sun,268411,487,268898,1329552
tamil nadu,namakkal,SUNDARAM P.R,M,62,GEN,ADMK,Two Leaves,562899,373,563272,1329552
tamil nadu,namakkal,SUBRAMANIYAN G.R,M,41,GEN,INC,Hand,19796,4,19800,1329552
tamil nadu,namakkal,SELVARAJ.R,M,50,SC,BSP,Elephant,1788,0,1788,1329552
tamil nadu,namakkal,VEL S.K,M,57,GEN,DMDK,Nagara,146768,114,146882,1329552
tamil nadu,namakkal,KALAIVANAN.M,M,54,GEN,JD(S),A lady farmer carrying paddy on her head,1710,1,1711,1329552
tamil nadu,namakkal,CHELLAKUMARASAMY.T.S(DR),M,41,GEN,AAAP,Broom,4341,7,4348,1329552
tamil nadu,namakkal,GNANAPANDITHAN.P,M,46,SC,RPI(A),Sewing Machine,700,0,700,1329552
tamil nadu,namakkal,VADIVEL.R,M,48,GEN,UMK,Gas Cylinder,736,1,737,1329552
tamil nadu,namakkal,VELUSAMY.S,M,35,GEN,TNMC,Pen Nib with Seven Rays,4826,1,4827,1329552
tamil nadu,namakkal,RAMASAMY.P,M,49,GEN,IND,Grapes,717,0,717,1329552
tamil nadu,namakkal,RAMAJEYAM.G,M,58,SC,IND,Black Board,915,0,915,1329552
tamil nadu,namakkal,KRISHNAN.M,M,34,SC,IND,Candles,2077,2,2079,1329552
tamil nadu,namakkal,GUNASEKARAN.S,M,33,GEN,IND,Stool,1599,1,1600,1329552
tamil nadu,namakkal,SAKTHIVEL.S.P,M,38,SC,IND,Bat,3916,4,3920,1329552
tamil nadu,namakkal,SIVAJI.S.M,M,50,GEN,IND,Window,4806,2,4808,1329552
tamil nadu,namakkal,SUBRAMANI.S,M,44,SC,IND,Almirah,3070,0,3070,1329552
tamil nadu,namakkal,SELVAM.G,M,39,SC,IND,Ceiling Fan,3362,0,3362,1329552
tamil nadu,namakkal,SELVARAJ.S,M,40,SC,IND,Bread,835,0,835,1329552
tamil nadu,namakkal,DHARMALINGAM.M,M,32,GEN,IND,Cot,473,0,473,1329552
tamil nadu,namakkal,NATARAJAN.M,M,47,GEN,IND,Electric Pole,1182,0,1182,1329552
tamil nadu,namakkal,PANNEERSELVAM.S,M,49,GEN,IND,Dish Antenna,822,1,823,1329552
tamil nadu,namakkal,PERUMAL.A,M,60,GEN,IND,Ring,858,0,858,1329552
tamil nadu,namakkal,PONMUDI.P,M,41,SC,IND,Auto- Rickshaw,787,0,787,1329552
tamil nadu,namakkal,MURALI.V,M,46,GEN,IND,Coconut,2487,0,2487,1329552
tamil nadu,namakkal,RAMASAMY.N,M,60,SC,IND,Cauliflower,1874,0,1874,1329552
tamil nadu,namakkal,None of the Above,,0,,NOTA,NOTA,15977,25,16002,1329552
tamil nadu,erode,GOPI P,M,39,GEN,INC,Hand,26680,46,26726,1321399
tamil nadu,erode,SELVAKUMARA CHINNAYAN S,M,55,GEN,ADMK,Two Leaves,466382,613,466995,1321399
tamil nadu,erode,SETHUPATHY,M,60,SC,BSP,Elephant,5910,7,5917,1321399
tamil nadu,erode,PAVITHRAVALLI H,F,27,GEN,DMK,Rising Sun,216360,900,217260,1321399
tamil nadu,erode,GANESHAMURTHI.A,M,66,GEN,MDMK,Top,254758,674,255432,1321399
tamil nadu,erode,GUNASEKARAN T.K,M,52,GEN,UCPI,Dao,1296,2,1298,1321399
tamil nadu,erode,KUMARASAMY K.K,M,73,GEN,AAAP,Broom,4631,23,4654,1321399
tamil nadu,erode,PALANIAPPAN JOSIYAR C.M,M,67,SC,CPIM,Saw,518,1,519,1321399
tamil nadu,erode,THANGARAJ V,M,49,SC,IND,Candles,818,0,818,1321399
tamil nadu,erode,DURAISAMY.A,M,34,SC,IND,Pen Stand,609,1,610,1321399
tamil nadu,erode,MAYILSAMY K,M,34,SC,IND,Shuttle,1585,7,1592,1321399
tamil nadu,erode,MURUGESAN_S,M,52,GEN,IND,FLUTE,1046,0,1046,1321399
tamil nadu,erode,RAJAGOPAL V,M,50,SC,IND,Coconut,1967,2,1969,1321399
tamil nadu,erode,VIJAYAKUMAR S,M,33,GEN,IND,Gas Cylinder,7468,10,7478,1321399
tamil nadu,erode,None of the Above,,0,,NOTA,NOTA,16234,34,16268,1321399
tamil nadu,tiruppur,E.V.K.S. ELANGOVAN,M,65,GEN,INC,Hand,47468,86,47554,1375589
tamil nadu,tiruppur,N.GURUSAMY,M,62,SC,BSP,Elephant,4657,8,4665,1375589
tamil nadu,tiruppur,V.SATHYABAMA,F,42,GEN,ADMK,Two Leaves,442300,478,442778,1375589
tamil nadu,tiruppur,K.SUBBARAYAN,M,66,GEN,CPI,Ears of Corn And Sickle,33283,48,33331,1375589
tamil nadu,tiruppur,M.SENTHILNATHAN,M,71,GEN,DMK,Rising Sun,204866,545,205411,1375589
tamil nadu,tiruppur,N.DINESHKUMAR,M,35,GEN,DMDK,Nagara,263052,411,263463,1375589
tamil nadu,tiruppur,R.GOPALSAMY,M,39,GEN,LSP,Whistle,2166,1,2167,1375589
tamil nadu,tiruppur,R.CHAKRAVARTHI RAJA GOPALA KRISHNAN,M,59,GEN,AAAP,Broom,3076,11,3087,1375589
tamil nadu,tiruppur,N.SIVAKUMAR,M,34,GEN,UMK,Gas Cylinder,949,0,949,1375589
tamil nadu,tiruppur,R.MURUGESAN,M,53,GEN,MMKA,BUCKET,2009,1,2010,1375589
tamil nadu,tiruppur,J.LAXMI,F,42,GEN,CPIM,Saw,908,0,908,1375589
tamil nadu,tiruppur,R.SATHYABAMA,F,49,GEN,IND,Scissors,1092,5,1097,1375589
tamil nadu,tiruppur,R.SATHYABHAMA,F,37,GEN,IND,Grapes,1192,1,1193,1375589
tamil nadu,tiruppur,K.SENTHILKUMAR,M,33,SC,IND,Pot,1925,1,1926,1375589
tamil nadu,tiruppur,T.S.SENTHILKUMAR,M,29,GEN,IND,Sewing Machine,1150,1,1151,1375589
tamil nadu,tiruppur,P.SELVABOOBATHI,M,25,GEN,IND,Coconut,4264,0,4264,1375589
tamil nadu,tiruppur,S.K.DINESHKUMAR,M,27,GEN,IND,Gas Stove,1820,0,1820,1375589
tamil nadu,tiruppur,R.NANDHAKUMAR,M,43,SC,IND,Dao,899,1,900,1375589
tamil nadu,tiruppur,M.PALANISAMY,M,60,GEN,IND,Pen Nib with Seven Rays,4074,0,4074,1375589
tamil nadu,tiruppur,P.BALASUBRAMANIYAN,M,57,GEN,IND,Mixee,916,0,916,1375589
tamil nadu,tiruppur,A.PONNUSAMY,M,53,GEN,IND,Candles,1191,2,1193,1375589
tamil nadu,tiruppur,R.R.MURUGAN,M,47,GEN,IND,Battery Torch,6413,9,6422,1375589
tamil nadu,tiruppur,A.MOGHEETH KHAN,M,27,GEN,IND,Balloon,1038,0,1038,1375589
tamil nadu,tiruppur,M.RAJENDRAN,M,54,SC,IND,Table Lamp,1990,1,1991,1375589
tamil nadu,tiruppur,PASTOR A.JAMES,M,40,GEN,IND,Ring,1150,3,1153,1375589
tamil nadu,tiruppur,A.K.SHEIKDAVOOD,M,50,GEN,IND,Brief Case,788,0,788,1375589
tamil nadu,tiruppur,None of the Above,,0,,NOTA,NOTA,13908,33,13941,1375589
tamil nadu,nilgiris,"RAJA, A.",M,50,SC,DMK,Rising Sun,357274,1486,358760,1269173
tamil nadu,nilgiris,"KALA, M.",F,44,SC,BSP,Elephant,3375,2,3377,1269173
tamil nadu,nilgiris,"GANDHI, P.",M,54,SC,INC,Hand,37680,22,37702,1269173
tamil nadu,nilgiris,"GOPALAKRISHNAN, C.",M,52,SC,ADMK,Two Leaves,463270,430,463700,1269173
tamil nadu,nilgiris,"RANI, M.T.",F,60,SC,AAAP,Broom,12498,27,12525,1269173
tamil nadu,nilgiris,"ESWARAN, T.",M,53,SC,MMKA,BUCKET,1649,6,1655,1269173
tamil nadu,nilgiris,"GUNASEKARAN, K.",M,28,SC,RPI(A),Sewing Machine,1645,5,1650,1269173
tamil nadu,nilgiris,"PONNUSAMY, P.",M,37,SC,CPIM,Saw,2726,7,2733,1269173
tamil nadu,nilgiris,"SUBRAMANIYAM, P.",M,68,SC,IND,Camera,1711,0,1711,1269173
tamil nadu,nilgiris,"DR.BALAN, P.P.",M,68,SC,IND,Stethoscope,2701,3,2704,1269173
tamil nadu,nilgiris,None of the Above,M,0,,NOTA,NOTA,46495,64,46559,1269173
tamil nadu,coimbatore,"GANESHKUMAR, K.",M,57,GEN,DMK,Rising Sun,216582,501,217083,1720221
tamil nadu,coimbatore,"TAMILNADU SELVAM, ERA.",M,50,SC,BSP,Elephant,1955,4,1959,1720221
tamil nadu,coimbatore,"NATARAJAN, P.R.",M,63,GEN,CPM,"Hammer, Sickle and Star",34124,73,34197,1720221
tamil nadu,coimbatore,"NAGARAJAN, P.",M,52,GEN,ADMK,Two Leaves,430909,808,431717,1720221
tamil nadu,coimbatore,"PRABHU, R.",M,66,GEN,INC,Hand,56891,71,56962,1720221
tamil nadu,coimbatore,"RADHAKRISHNAN, C.P.",M,56,GEN,BJP,Lotus,388911,790,389701,1720221
tamil nadu,coimbatore,"KALAPIRAR KUPPUSAMY, C.",M,54,SC,CPIM,Saw,1051,0,1051,1720221
tamil nadu,coimbatore,"CHANDRAN, D.",M,44,GEN,CPI(ML)(L),Flag with Three Stars,1358,2,1360,1720221
tamil nadu,coimbatore,PON CHANDRAN.,M,60,GEN,AAAP,Broom,6664,16,6680,1720221
tamil nadu,coimbatore,"DORAISAMY, A.",M,61,GEN,MMKA,BUCKET,550,0,550,1720221
tamil nadu,coimbatore,"JAGADEESWARAN, S.",M,38,GEN,UMK,Gas Cylinder,596,0,596,1720221
tamil nadu,coimbatore,"ABDUL SALAM, A.",M,38,GEN,IND,Ring,766,0,766,1720221
tamil nadu,coimbatore,"ALPHONESRAJ, M.",M,45,GEN,IND,Candles,1305,1,1306,1720221
tamil nadu,coimbatore,ANBUSELVAN.,M,36,GEN,IND,Electric Pole,799,0,799,1720221
tamil nadu,coimbatore,"RAJAGOPAL, M.",M,62,GEN,IND,Cup & Saucer,1231,1,1232,1720221
tamil nadu,coimbatore,"KANAGASABAPATHY, G.",M,37,SC,IND,Dao,2329,0,2329,1720221
tamil nadu,coimbatore,"KITTUSAMY, P.",M,53,SC,IND,Coconut,2122,0,2122,1720221
tamil nadu,coimbatore,"SUBASH, K.R.",M,40,GEN,IND,Pen Nib with Seven Rays,1755,1,1756,1720221
tamil nadu,coimbatore,"TAMILSELVAN, K.",M,46,SC,IND,HOCKEY & BALL,639,1,640,1720221
tamil nadu,coimbatore,"NAGARAJ, S.",M,34,SC,IND,Battery Torch,1699,0,1699,1720221
tamil nadu,coimbatore,"MOHANRAJ, K.",M,47,SC,IND,Bat,607,0,607,1720221
tamil nadu,coimbatore,"RANJITHKUMAR, M.",M,38,GEN,IND,Helmet,1099,1,1100,1720221
tamil nadu,coimbatore,"RADHAKRISHNAN, R.",M,54,GEN,IND,Cauliflower,1671,1,1672,1720221
tamil nadu,coimbatore,"JERLLD AMALAJOTHI, I.",M,37,GEN,IND,Chappals,858,0,858,1720221
tamil nadu,coimbatore,"SRIDHARAN, S.",M,40,SC,IND,Almirah,450,0,450,1720221
tamil nadu,coimbatore,None of the Above,,0,,NOTA,NOTA,17391,37,17428,1720221
tamil nadu,pollachi,ESWARAN.E.R.,M,46,GEN,BJP,Lotus,275356,762,276118,1381505
tamil nadu,pollachi,SELVARAJ,M,56,GEN,INC,Hand,29967,47,30014,1381505
tamil nadu,pollachi,PONGALUR PALANISAMY.N,M,67,GEN,DMK,Rising Sun,251090,739,251829,1381505
tamil nadu,pollachi,MAHENDRAN.C,M,42,GEN,ADMK,Two Leaves,416366,726,417092,1381505
tamil nadu,pollachi,MANOHARAN.M,M,32,SC,BSP,Elephant,3950,3,3953,1381505
tamil nadu,pollachi,SATHISH KUMAR .L,M,39,GEN,SP,Bicycle,895,0,895,1381505
tamil nadu,pollachi,EASWARAN . R,M,43,GEN,IND,Table Lamp,882,9,891,1381505
tamil nadu,pollachi,KATHIRAVAN. K,M,30,SC,IND,Candles,626,0,626,1381505
tamil nadu,pollachi,KATHIRESAN. L,M,41,GEN,IND,Coconut,1519,4,1523,1381505
tamil nadu,pollachi,KARTHIKEYAN. PON,M,43,GEN,IND,FLUTE,494,0,494,1381505
tamil nadu,pollachi,DEIVASIGAMANI.K,M,54,GEN,IND,Electric Pole,834,0,834,1381505
tamil nadu,pollachi,PALANISAMY. N,M,49,GEN,IND,Pen Nib with Seven Rays,2182,10,2192,1381505
tamil nadu,pollachi,PALANISAMY. V,M,46,GEN,IND,Dish Antenna,2466,6,2472,1381505
tamil nadu,pollachi,PRABHU.  J,M,34,GEN,IND,Ring,1599,0,1599,1381505
tamil nadu,pollachi,MAHENDRAN. M,M,44,GEN,IND,Scissors,1170,1,1171,1381505
tamil nadu,pollachi,MARY STELLA. M,F,47,GEN,IND,Cauliflower,4942,0,4942,1381505
tamil nadu,pollachi,RAMASAMY. K,M,63,GEN,IND,Pot,2071,0,2071,1381505
tamil nadu,pollachi,RAJENDRAN. M,M,47,GEN,IND,Gas Cylinder,1004,0,1004,1381505
tamil nadu,pollachi,None of the Above,,0,,NOTA,NOTA,12908,39,12947,1381505
tamil nadu,dindigul,UDHAYA KUMAR .M,M,45,GEN,ADMK,Two Leaves,510009,453,510462,1400531
tamil nadu,dindigul,GANDHIRAJAN S,M,63,GEN,DMK,Rising Sun,381992,625,382617,1400531
tamil nadu,dindigul,KRISHNAMOORTHY A,M,41,GEN,DMDK,Nagara,93706,88,93794,1400531
tamil nadu,dindigul,CHITTHAN N.S.V,M,80,GEN,INC,Hand,35615,17,35632,1400531
tamil nadu,dindigul,BAGATSINGH PALANICHAMY M,M,56,SC,BSP,Elephant,1903,0,1903,1400531
tamil nadu,dindigul,PANDI.N,M,55,GEN,CPM,"Hammer, Sickle and Star",19421,34,19455,1400531
tamil nadu,dindigul,ELANCHEZHIAN.S,M,36,GEN,AAAP,Broom,3391,4,3395,1400531
tamil nadu,dindigul,BALASUBRAMANI.R,M,39,GEN,UMK,Gas Cylinder,553,0,553,1400531
tamil nadu,dindigul,KUPPURAJ C,M,32,SC,IND,Pot,627,0,627,1400531
tamil nadu,dindigul,CHANDRAMOHAN P,M,60,SC,IND,Pen Nib with Seven Rays,1259,2,1261,1400531
tamil nadu,dindigul,SUDHARSHNAR.K,M,38,SC,IND,Battery Torch,591,1,592,1400531
tamil nadu,dindigul,THANGAPANDIAN.R,M,43,SC,IND,Whistle,786,0,786,1400531
tamil nadu,dindigul,DHANDAPANI.K,M,42,SC,IND,Dish Antenna,863,0,863,1400531
tamil nadu,dindigul,NAGARAJAN V,M,51,GEN,IND,Kite,1202,0,1202,1400531
tamil nadu,dindigul,PAULDURAI  V K,M,50,SC,IND,Brief Case,2604,0,2604,1400531
tamil nadu,dindigul,MANIVANNAN N,M,29,SC,IND,Ring,5859,0,5859,1400531
tamil nadu,dindigul,RAJENDHRAN. R,M,47,GEN,IND,Electric Pole,7580,0,7580,1400531
tamil nadu,dindigul,VENKATESAN G,M,42,GEN,IND,Saw,3588,0,3588,1400531
tamil nadu,dindigul,None of the Above,,0,,NOTA,NOTA,10580,11,10591,1400531
tamil nadu,karur,"KRISHNAN, N.S.",M,49,GEN,DMDK,Nagara,76447,113,76560,1298322
tamil nadu,karur,"CHINNASAMY, M.",M,68,GEN,DMK,Rising Sun,344597,878,345475,1298322
tamil nadu,karur,"THAMBIDURAI,M.",M,67,GEN,ADMK,Two Leaves,539128,1594,540722,1298322
tamil nadu,karur,"MARUTHAIVEERAN, V.",M,48,SC,BSP,Elephant,5693,1,5694,1298322
tamil nadu,karur,"JOTHIMANI, S.",F,38,GEN,INC,Hand,30420,39,30459,1298322
tamil nadu,karur,"SARASWATHY, K.",F,54,SC,CPIM,Saw,809,4,813,1298322
tamil nadu,karur,"MANEESHANKAR, M.G.",M,39,GEN,RSPS,Cup & Saucer,1276,0,1276,1298322
tamil nadu,karur,"MURUGESAN, M.",M,62,GEN,SP,Bicycle,847,1,848,1298322
tamil nadu,karur,"RAVICHANDRAN, V.",M,34,GEN,UMK,Gas Cylinder,563,0,563,1298322
tamil nadu,karur,"VALAIYAPATHI, R.",M,61,GEN,AAAP,Broom,2432,8,2440,1298322
tamil nadu,karur,"KANNAN, S.",M,29,SC,IND,Kite,666,2,668,1298322
tamil nadu,karur,"KANNAN, P.",M,28,GEN,IND,Candles,1434,2,1436,1298322
tamil nadu,karur,"GOWRIMANI, S.",M,63,GEN,IND,Pot,1433,0,1433,1298322
tamil nadu,karur,"CHINNASAMY, M.",M,49,GEN,IND,Ceiling Fan,3719,0,3719,1298322
tamil nadu,karur,"CHINNASAMY, V.",M,60,GEN,IND,Mixee,2108,0,2108,1298322
tamil nadu,karur,"SELVARAJ, S.",M,27,GEN,IND,Ring,3552,0,3552,1298322
tamil nadu,karur,"THAMILALAGAN, A.",M,27,GEN,IND,Scissors,1387,0,1387,1298322
tamil nadu,karur,"BALASUBRAMANIAN,  G.",M,53,GEN,IND,Coconut,4482,4,4486,1298322
tamil nadu,karur,"PRAKASH, N.",M,36,GEN,IND,Coat,4280,0,4280,1298322
tamil nadu,karur,"MAHENDRAN, T.",M,38,GEN,IND,Carrot,1024,0,1024,1298322
tamil nadu,karur,"MANICKAVASAGAM, A.",M,52,GEN,IND,Chappals,831,0,831,1298322
tamil nadu,karur,"MURUGAAN, N.",M,44,GEN,IND,Dao,436,1,437,1298322
tamil nadu,karur,"RAVI, S.P.",M,28,GEN,IND,Hat,732,0,732,1298322
tamil nadu,karur,"VIGNESHWARAN, M.",M,25,SC,IND,Batsman,981,0,981,1298322
tamil nadu,karur,"VIJAY, J.",M,33,GEN,IND,Battery Torch,847,0,847,1298322
tamil nadu,karur,None of the Above,,0,,NOTA,NOTA,13733,30,13763,1298322
tamil nadu,tiruchirappalli,ANBHALAGAN.MU,M,58,GEN,DMK,Rising Sun,306968,1034,308002,1387140
tamil nadu,tiruchirappalli,KUMAR.P,M,42,GEN,ADMK,Two Leaves,457377,1101,458478,1387140
tamil nadu,tiruchirappalli,SARUBALA  R THONDAIMAN,F,55,GEN,INC,Hand,51458,79,51537,1387140
tamil nadu,tiruchirappalli,NATARAJAN.S,M,63,SC,BSP,Elephant,1707,3,1710,1387140
tamil nadu,tiruchirappalli,VIJAYKUMAR.AMG,M,47,GEN,DMDK,Nagara,94567,218,94785,1387140
tamil nadu,tiruchirappalli,SRIDHAR.S,M,55,GEN,CPM,"Hammer, Sickle and Star",16962,77,17039,1387140
tamil nadu,tiruchirappalli,ANWAR DEEN.S,M,37,GEN,SAP,Candles,731,0,731,1387140
tamil nadu,tiruchirappalli,ASAITHAMBI.PALA,M,42,SC,CPI(ML)(L),Flag with Three Stars,1419,6,1425,1387140
tamil nadu,tiruchirappalli,RAVI.P,M,59,GEN,AAAP,Broom,4870,15,4885,1387140
tamil nadu,tiruchirappalli,KARUNAKARAN.M,M,45,GEN,LSP,Whistle,605,1,606,1387140
tamil nadu,tiruchirappalli,JOTHI.P,F,47,GEN,SP,Bicycle,1001,2,1003,1387140
tamil nadu,tiruchirappalli,ARUNACHALAM.A,M,40,GEN,IND,Television,3238,1,3239,1387140
tamil nadu,tiruchirappalli,ANBALAGAN.M,M,50,GEN,IND,Trumpet,630,6,636,1387140
tamil nadu,tiruchirappalli,ASRAF ALI.M,M,39,GEN,IND,Gas Cylinder,733,1,734,1387140
tamil nadu,tiruchirappalli,RAGAVAN. R,M,56,GEN,IND,Ring,1283,0,1283,1387140
tamil nadu,tiruchirappalli,ESWARAN.J,M,31,GEN,IND,Helmet,2484,0,2484,1387140
tamil nadu,tiruchirappalli,KUMAR.P,M,40,GEN,IND,Grapes,4077,0,4077,1387140
tamil nadu,tiruchirappalli,SHADHICK BATCHA.A,M,42,GEN,IND,Auto- Rickshaw,3082,1,3083,1387140
tamil nadu,tiruchirappalli,SUNDARRAJ.S,M,55,GEN,IND,CALCULATOR,784,0,784,1387140
tamil nadu,tiruchirappalli,"THADDAUS FERNANDEZ,",M,62,GEN,IND,Dish Antenna,751,0,751,1387140
tamil nadu,tiruchirappalli,DINESHKUMAR.G,M,27,GEN,IND,Camera,1119,0,1119,1387140
tamil nadu,tiruchirappalli,PALANIVEL.P,M,45,GEN,IND,Electric Pole,687,0,687,1387140
tamil nadu,tiruchirappalli,BADHUSHA.M,M,29,GEN,IND,Chappals,669,0,669,1387140
tamil nadu,tiruchirappalli,BALA KRISHNAN.K,M,51,GEN,IND,Carrot,485,0,485,1387140
tamil nadu,tiruchirappalli,MOHANDASS.M,M,62,GEN,IND,Bat,355,0,355,1387140
tamil nadu,tiruchirappalli,LARANCE.Y,M,39,GEN,IND,Coconut,1198,0,1198,1387140
tamil nadu,tiruchirappalli,VIJAYAKUMAR.P,M,36,GEN,IND,Ceiling Fan,680,0,680,1387140
